date;Q_Oshib;y_Oshib;t2m_min;t2m;t2m_max;prec;evap
2014-01-29 00:00:00 UTC;1.07;0.11128;-38.3;-33.4;-30.2;0;0
2014-01-30 00:00:00 UTC;1;0.104;-34;-24.6;-17.2;0;0
2014-01-31 00:00:00 UTC;0.94;0.09776;-19.6;-18;-16;0.6;0
2014-02-01 00:00:00 UTC;0.9;0.0936;-25.8;-21.8;-16.6;0;0
2014-02-02 00:00:00 UTC;0.87;0.09048;-26.8;-19.8;-11.7;0;0
2014-02-03 00:00:00 UTC;0.84;0.08736;-12.3;-11.5;-10;2.9;0
2014-02-04 00:00:00 UTC;0.8;0.0832;-15.3;-13.7;-12;0.8;0
2014-02-05 00:00:00 UTC;0.8;0.0832;-23.8;-19.9;-15.2;0.3;0
2014-02-06 00:00:00 UTC;0.74;0.07696;-33.5;-26.9;-22.8;0;0
2014-02-07 00:00:00 UTC;0.71;0.07384;-34.3;-28.1;-22.9;0.1;0
2014-02-08 00:00:00 UTC;0.65;0.0676;-30.2;-23.6;-16;0;0
2014-02-09 00:00:00 UTC;0.68;0.07072;-19.5;-17.1;-14.3;0.3;0
2014-02-10 00:00:00 UTC;0.64;0.06656;-15.6;-12.4;-8.3;1.7;0
2014-02-11 00:00:00 UTC;0.62;0.06448;-9.5;-8.2;-6.4;3;0
2014-02-12 00:00:00 UTC;0.6;0.0624;-14.3;-12.8;-9.5;0.2;0
2014-02-13 00:00:00 UTC;0.6;0.0624;-18.8;-16.6;-13.1;1;0
2014-02-14 00:00:00 UTC;0.59;0.06136;-20.2;-17.9;-13.9;2.4;0
2014-02-15 00:00:00 UTC;0.59;0.06136;-13.9;-10.5;-8.2;3.4;0
2014-02-16 00:00:00 UTC;0.62;0.06448;-8.3;-3.2;-1.3;0.5;0.067242164
2014-02-17 00:00:00 UTC;0.62;0.06448;-3.6;-2.7;-0.9;0;0.088236924
2014-02-18 00:00:00 UTC;0.62;0.06448;-5.4;-4.4;-2.5;2.8;0.023633658
2014-02-19 00:00:00 UTC;0.62;0.06448;-10.7;-8.3;-5.4;4.3;0
2014-02-20 00:00:00 UTC;0.62;0.06448;-17.7;-14.8;-10.7;2.1;0
2014-02-21 00:00:00 UTC;0.64;0.06656;-24.8;-20.9;-17.3;0.3;0
2014-02-22 00:00:00 UTC;0.64;0.06656;-32.4;-25.8;-17.5;0;0
2014-02-23 00:00:00 UTC;0.66;0.06864;-32.6;-23.2;-14.7;0;0
2014-02-24 00:00:00 UTC;0.68;0.07072;-16.7;-13.4;-7.9;3.5;0
2014-02-25 00:00:00 UTC;0.72;0.07488;-7.9;-3.4;0.6;2.1;0.075304906
2014-02-26 00:00:00 UTC;0.79;0.08216;-0.1;0.6;1.1;0;0.270088637
2014-02-27 00:00:00 UTC;0.82;0.08528;-2.2;-1.6;0;0.3;0.167996644
2014-02-28 00:00:00 UTC;0.82;0.08528;-3.7;-2.4;-0.8;0.1;0.131578811
2014-03-01 00:00:00 UTC;0.88;0.09152;-9.8;-5.2;-0.9;0.1;0
2014-03-02 00:00:00 UTC;0.91;0.09464;-20.4;-11.3;-5.4;0;0
2014-03-03 00:00:00 UTC;0.91;0.09464;-11.1;-6.6;-1.4;0;0
2014-03-04 00:00:00 UTC;0.88;0.09152;-11.4;-5.3;0.2;0.1;0
2014-03-05 00:00:00 UTC;0.81;0.08424;-7.5;-3.7;0.8;0;0.073858523
2014-03-06 00:00:00 UTC;0.79;0.08216;-5.9;-2.9;-1;1;0.1220058
2014-03-07 00:00:00 UTC;0.79;0.08216;-4.7;-2.3;-0.9;0;0.160366367
2014-03-08 00:00:00 UTC;0.79;0.08216;-2.2;-0.4;1.5;1;0.279241564
2014-03-09 00:00:00 UTC;0.79;0.08216;-2.4;1.1;4;0;0.3783634
2014-03-10 00:00:00 UTC;0.79;0.08216;-1.3;0.9;3.6;0;0.373828812
2014-03-11 00:00:00 UTC;0.79;0.08216;0.1;1.9;3.6;3.1;0.446473693
2014-03-12 00:00:00 UTC;0.79;0.08216;-2.1;0.5;2.4;8.1;0.363345877
2014-03-13 00:00:00 UTC;0.79;0.08216;-1.4;-0.2;1.3;1.6;0.323664097
2014-03-14 00:00:00 UTC;0.82;0.08528;-5.4;-2.8;-0.1;1.4;0.151375987
2014-03-15 00:00:00 UTC;0.82;0.08528;-3.6;-0.5;2.2;2.3;0.315873688
2014-03-16 00:00:00 UTC;0.86;0.08944;-1.7;0.7;3;0;0.408064129
2014-03-17 00:00:00 UTC;0.86;0.08944;0.6;2.2;3.3;3.3;0.525563389
2014-03-18 00:00:00 UTC;0.86;0.08944;-3.6;-0.7;0.8;5;0.319953587
2014-03-19 00:00:00 UTC;0.9;0.0936;-3.1;-1.1;0.3;11.5;0.295730708
2014-03-20 00:00:00 UTC;0.96;0.09984;-7.1;-5.6;-3.1;1.5;0
2014-03-21 00:00:00 UTC;1.1;0.1144;-12.4;-7.1;-1.8;0.9;0
2014-03-22 00:00:00 UTC;1.2;0.1248;-8.5;-3.6;0.7;0;0.112183578
2014-03-23 00:00:00 UTC;1.25;0.13;-3.8;0.4;4.3;0.9;0.440517599
2014-03-24 00:00:00 UTC;1.25;0.13;-0.4;3.3;9.6;0;0.689137818
2014-03-25 00:00:00 UTC;1.3;0.1352;1.4;3.5;7;7.2;0.718118771
2014-03-26 00:00:00 UTC;1.38;0.14352;-1.3;0;1.7;1;0.429722655
2014-03-27 00:00:00 UTC;1.5;0.156;-6.2;-1;4.5;0;0.349632125
2014-03-28 00:00:00 UTC;1.63;0.16952;-3.4;-0.2;3.6;0;0.426597743
2014-03-29 00:00:00 UTC;1.68;0.17472;-9.1;-4.3;0.4;0.4;0.063240445
2014-03-30 00:00:00 UTC;1.72;0.17888;-14;-4.9;3;0;0.009181438
2014-03-31 00:00:00 UTC;1.72;0.17888;-7;-3.1;-0.2;0;0.177244663
2014-04-01 00:00:00 UTC;1.72;0.17888;-6.9;-3.7;-1.4;0;0.12318774
2014-04-02 00:00:00 UTC;1.72;0.17888;-10.4;-5.6;-2.3;3.1;0
2014-04-03 00:00:00 UTC;1.67;0.17368;-4.1;-3;-1.4;6.9;0.195412954
2014-04-04 00:00:00 UTC;1.66;0.17264;-7;-2.6;1.9;0.9;0.238029462
2014-04-05 00:00:00 UTC;1.71;0.17784;-10.1;-3.3;0;4.8;0.171105186
2014-04-06 00:00:00 UTC;1.76;0.18304;-3.1;-1.1;1.5;0.7;0.398265814
2014-04-07 00:00:00 UTC;1.85;0.1924;-5.8;-1.9;1.3;5;0.321117833
2014-04-08 00:00:00 UTC;1.89;0.19656;-6.6;-3.2;0.4;1.4;0.189090809
2014-04-09 00:00:00 UTC;1.89;0.19656;-12.2;-6.8;-2.1;2;0
2014-04-10 00:00:00 UTC;1.88;0.19552;-14.9;-8.3;-3.5;0;0
2014-04-11 00:00:00 UTC;1.92;0.19968;-13.9;-6;2.1;0;0
2014-04-12 00:00:00 UTC;1.92;0.19968;-4.8;1;8;0;0.665201694
2014-04-13 00:00:00 UTC;1.92;0.19968;-0.5;3.8;8.2;0;0.98831485
2014-04-14 00:00:00 UTC;1.98;0.20592;-0.6;4.8;10.8;0;1.114691067
2014-04-15 00:00:00 UTC;2.04;0.21216;3.4;5.4;9.4;0;1.197797864
2014-04-16 00:00:00 UTC;2.22;0.23088;2.2;5.9;12.2;0.4;1.270881623
2014-04-17 00:00:00 UTC;2.67;0.27768;2.7;6.1;13.2;2.2;1.309897577
2014-04-18 00:00:00 UTC;3.78;0.39312;0;3.1;7.7;7.3;0.967259881
2014-04-19 00:00:00 UTC;6.36;0.66144;1.8;7.3;12.7;0;1.485989631
2014-04-20 00:00:00 UTC;10.5;1.092;2.1;8.9;14.6;0;1.698585305
2014-04-21 00:00:00 UTC;16.4;1.7056;0.1;2.9;11.7;0;0.976273698
2014-04-22 00:00:00 UTC;22.3;2.3192;-5;2;8.5;0;0.874631594
2014-04-23 00:00:00 UTC;29.7;3.0888;-0.3;4.6;9.6;11;1.212529464
2014-04-24 00:00:00 UTC;38.5;4.004;-2.3;-0.2;3.1;0;0.612728665
2014-04-25 00:00:00 UTC;49.9;5.1896;-4.5;-0.8;2;0;0.54174474
2014-04-26 00:00:00 UTC;52.4;5.4496;-4.6;-1.9;0.9;0;0.403960327
2014-04-27 00:00:00 UTC;54;5.616;-8;-1.6;3.8;0;0.447508501
2014-04-28 00:00:00 UTC;54;5.616;-3;2.2;7.5;0.3;0.957005725
2014-04-29 00:00:00 UTC;51.2;5.3248;-0.5;6.1;15.2;6.3;1.489633934
2014-04-30 00:00:00 UTC;40.4;4.2016;5.7;10.9;18.5;0;2.153989877
2014-05-01 00:00:00 UTC;33.1;3.4424;8.3;9.5;12.8;3.5;1.982533053
2014-05-02 00:00:00 UTC;38.4;3.9936;0.9;10.2;17.4;0.3;2.097096339
2014-05-03 00:00:00 UTC;48.6;5.0544;4.9;8.3;16.7;6.6;1.851252904
2014-05-04 00:00:00 UTC;53.4;5.5536;-1.5;1.7;7.1;0;0.940688149
2014-05-05 00:00:00 UTC;62.5;6.5;-1.9;5.4;12.7;0;1.472579922
2014-05-06 00:00:00 UTC;66;6.864;6.2;9.6;13.4;9.3;2.084449678
2014-05-07 00:00:00 UTC;67.4;7.0096;4.8;8.7;12.7;0.5;1.971836688
2014-05-08 00:00:00 UTC;65;6.76;0.4;4.5;9.7;0;1.378177032
2014-05-09 00:00:00 UTC;63;6.552;0.7;3.4;9.3;0.4;1.228036647
2014-05-10 00:00:00 UTC;62.8;6.5312;1.1;13.3;24.1;0;2.695589556
2014-05-11 00:00:00 UTC;62;6.448;10.2;16;22.6;1.9;3.116111343
2014-05-12 00:00:00 UTC;60.5;6.292;17.6;20.5;23.7;0;3.811058044
2014-05-13 00:00:00 UTC;54;5.616;6.4;18;26.5;0;3.461513069
2014-05-14 00:00:00 UTC;43.5;4.524;16.1;22.7;29.1;0;4.197319488
2014-05-15 00:00:00 UTC;32.6;3.3904;15;20.1;26.9;0;3.828615565
2014-05-16 00:00:00 UTC;25;2.6;5.1;9.7;21.1;0;2.256748163
2014-05-17 00:00:00 UTC;17.1;1.7784;-1.9;6.6;14.1;0;1.792023432
2014-05-18 00:00:00 UTC;11.2;1.1648;-0.9;10.2;18.4;0;2.362499209
2014-05-19 00:00:00 UTC;8.16;0.84864;6.6;15.6;23.9;0;3.220774962
2014-05-20 00:00:00 UTC;6.48;0.67392;5.4;14.2;21.4;0;3.019133873
2014-05-21 00:00:00 UTC;5.7;0.5928;12.4;20.6;29.6;0;4.047922521
2014-05-22 00:00:00 UTC;5.28;0.54912;14.5;23.1;30.1;0;4.467174488
2014-05-23 00:00:00 UTC;4.8;0.4992;12.4;19.2;28;0;3.867228088
2014-05-24 00:00:00 UTC;4.32;0.44928;14.1;16.1;20.4;0;3.388818498
2014-05-25 00:00:00 UTC;4.1;0.4264;13.5;20.7;28.2;0;4.147669614
2014-05-26 00:00:00 UTC;3.91;0.40664;6;11.3;21.9;0;2.642942312
2014-05-27 00:00:00 UTC;3.65;0.3796;2;7.6;11.4;0;2.052218755
2014-05-28 00:00:00 UTC;3.28;0.34112;-2;6.1;13;0;1.815738036
2014-05-29 00:00:00 UTC;3.08;0.32032;-0.6;9.7;17.4;0;2.414620119
2014-05-30 00:00:00 UTC;2.81;0.29224;2;12.1;19.4;0;2.820025878
2014-05-31 00:00:00 UTC;2.63;0.27352;3.2;14.1;23.1;0;3.161841903
2014-06-01 00:00:00 UTC;2.56;0.26624;7.3;18.3;25.3;0;3.871121953
2014-06-02 00:00:00 UTC;2.42;0.25168;11.8;20.2;26.5;0;4.201264378
2014-06-03 00:00:00 UTC;2.35;0.2444;13.7;15.9;23.7;2;3.495817231
2014-06-04 00:00:00 UTC;2.24;0.23296;9.1;15.5;21.6;0;3.439566436
2014-06-05 00:00:00 UTC;2.22;0.23088;11.3;16.7;22.3;10.3;3.651585285
2014-06-06 00:00:00 UTC;2.18;0.22672;10.4;14.2;21.1;0.5;3.239808134
2014-06-07 00:00:00 UTC;2.13;0.22152;0.6;11.2;18.8;0;2.740652077
2014-06-08 00:00:00 UTC;2.1;0.2184;9.3;15.1;23.2;28.4;3.408633103
2014-06-09 00:00:00 UTC;2.1;0.2184;13.4;16.1;20.4;9;3.586215972
2014-06-10 00:00:00 UTC;2.05;0.2132;10.1;14.8;19.9;0.3;3.372200825
2014-06-11 00:00:00 UTC;2.05;0.2132;11;12.4;15;0;2.969041061
2014-06-12 00:00:00 UTC;2.02;0.21008;8.9;10.4;12.9;8.5;2.632272471
2014-06-13 00:00:00 UTC;2.07;0.21528;8.5;10.5;13.5;3.9;2.653440925
2014-06-14 00:00:00 UTC;2.16;0.22464;12.7;15;18.5;1.1;3.428465249
2014-06-15 00:00:00 UTC;2.18;0.22672;12.8;15.1;18.1;2.5;3.449707408
2014-06-16 00:00:00 UTC;2.35;0.2444;6.2;8.2;12.8;19.5;2.267780362
2014-06-17 00:00:00 UTC;2.66;0.27664;3.6;10.7;17.9;0;2.699553671
2014-06-18 00:00:00 UTC;3.26;0.33904;4;13.2;19.8;0;3.131506749
2014-06-19 00:00:00 UTC;4.08;0.42432;10.4;12.7;16.8;14.5;3.046977683
2014-06-20 00:00:00 UTC;5.14;0.53456;3.9;12.2;19;0;2.961848847
2014-06-21 00:00:00 UTC;5.15;0.5356;9;16.4;22.8;0;3.685624226
2014-06-22 00:00:00 UTC;5.15;0.5356;11.4;19.1;24.9;0;4.150510977
2014-06-23 00:00:00 UTC;5.1;0.5304;18.8;20.2;23.6;0;4.339070721
2014-06-24 00:00:00 UTC;5.05;0.5252;12.1;16.4;23;0.6;3.683376057
2014-06-25 00:00:00 UTC;4.64;0.48256;7.8;15.3;20.7;0.7;3.492117764
2014-06-26 00:00:00 UTC;4.28;0.44512;6.9;13.4;18.1;2.8;3.162974579
2014-06-27 00:00:00 UTC;3.8;0.3952;5.7;9.2;15.1;0;2.438797636
2014-06-28 00:00:00 UTC;3.5;0.364;0.8;9.9;18.5;0;2.556276157
2014-06-29 00:00:00 UTC;3.41;0.35464;13.1;15;17.5;1.6;3.426968771
2014-06-30 00:00:00 UTC;3.47;0.36088;5.8;10.7;15.3;2.9;2.68635287
2014-07-01 00:00:00 UTC;3.5;0.364;8.8;13.1;17.2;0;3.092074013
2014-07-02 00:00:00 UTC;3.48;0.36192;11.5;15.8;21.5;0;3.547049265
2014-07-03 00:00:00 UTC;3.33;0.34632;9;18;25.8;0;3.914614683
2014-07-04 00:00:00 UTC;3.26;0.33904;15.6;20.1;27;18.1;4.263016007
2014-07-05 00:00:00 UTC;3.43;0.35672;14.6;18.6;24;2.6;3.999098464
2014-07-06 00:00:00 UTC;3.63;0.37752;14.2;16.3;21.3;21.9;3.60048811
2014-07-07 00:00:00 UTC;4.32;0.44928;11.5;15.3;19.8;3.8;3.422428334
2014-07-08 00:00:00 UTC;5.05;0.5252;7.3;14.1;20.3;0;3.211094839
2014-07-09 00:00:00 UTC;5.2;0.5408;8.1;16.3;24.3;0.8;3.570308369
2014-07-10 00:00:00 UTC;6.27;0.65208;9;12;16.9;0.3;2.840575544
2014-07-11 00:00:00 UTC;6;0.624;2.8;8.9;12.6;0.3;2.314879949
2014-07-12 00:00:00 UTC;5.59;0.58136;3;8.8;16.3;4.3;2.290202949
2014-07-13 00:00:00 UTC;4.8;0.4992;5.1;12.9;20.2;0;2.959743556
2014-07-14 00:00:00 UTC;4.27;0.44408;9.7;16.5;22.3;0;3.541364524
2014-07-15 00:00:00 UTC;3.79;0.39416;8.4;17.7;24.7;0.3;3.724037805
2014-07-16 00:00:00 UTC;3.39;0.35256;11.3;18.6;27.3;7.4;3.855504206
2014-07-17 00:00:00 UTC;3.26;0.33904;7.3;12.5;18.8;12.6;2.846512171
2014-07-18 00:00:00 UTC;2.98;0.30992;1.8;9.5;14.1;0;2.347867743
2014-07-19 00:00:00 UTC;2.75;0.286;5.6;9.1;13.6;0.9;2.272375611
2014-07-20 00:00:00 UTC;2.49;0.25896;7.5;9.6;13.6;9.2;2.341498669
2014-07-21 00:00:00 UTC;2.23;0.23192;6.4;12.6;17.8;0.8;2.808396113
2014-07-22 00:00:00 UTC;2.08;0.21632;12.6;14.4;16.7;0;3.079473994
2014-07-23 00:00:00 UTC;1.86;0.19344;13.3;17.4;21.6;0;3.536521524
2014-07-24 00:00:00 UTC;1.69;0.17576;5.9;12.4;19.8;0;2.731839874
2014-07-25 00:00:00 UTC;1.55;0.1612;2.1;8.9;14.5;0;2.169814337
2014-07-26 00:00:00 UTC;1.42;0.14768;4.2;10.1;15.7;0.3;2.343205716
2014-07-27 00:00:00 UTC;1.3;0.1352;8.1;10.6;14.1;0.9;2.406065793
2014-07-28 00:00:00 UTC;1.22;0.12688;8;11.5;14.9;0;2.528947478
2014-07-29 00:00:00 UTC;1.17;0.12168;7.7;15.6;22.7;0;3.137035058
2014-07-30 00:00:00 UTC;1.14;0.11856;14.3;18.5;22.6;7.7;3.554998242
2014-07-31 00:00:00 UTC;1.07;0.11128;12.4;14.4;21;0;2.914845067
2014-08-01 00:00:00 UTC;1.07;0.11128;6.7;14.1;20.2;0;2.849783754
2014-08-02 00:00:00 UTC;1.02;0.10608;11.6;14.4;19.2;0;2.873871565
2014-08-03 00:00:00 UTC;1;0.104;13.4;15.9;20.2;0;3.073413466
2014-08-04 00:00:00 UTC;0.95;0.0988;11.8;18.8;26;0.6;3.473620853
2014-08-05 00:00:00 UTC;0.95;0.0988;13.4;20.2;26.3;0;3.649707737
2014-08-06 00:00:00 UTC;0.94;0.09776;12.6;20.1;26.1;0;3.606652878
2014-08-07 00:00:00 UTC;0.92;0.09568;11.5;20.2;28.8;0;3.591905128
2014-08-08 00:00:00 UTC;0.95;0.0988;13.8;21.8;28.9;0;3.788550063
2014-08-09 00:00:00 UTC;0.95;0.0988;17.6;22.5;28.5;0;3.85482506
2014-08-10 00:00:00 UTC;0.98;0.10192;18.9;22.2;26.3;0.6;3.7800194
2014-08-11 00:00:00 UTC;1.01;0.10504;11.4;16.2;22.7;2.4;2.920337826
2014-08-12 00:00:00 UTC;1.05;0.1092;10;12.1;16.7;0.6;2.334446685
2014-08-13 00:00:00 UTC;1.06;0.11024;6.3;14;21.5;0;2.570100487
2014-08-14 00:00:00 UTC;1.08;0.11232;6.9;13;18.5;0.3;2.41209946
2014-08-15 00:00:00 UTC;1.11;0.11544;14.3;17.5;22.7;0;2.986403423
2014-08-16 00:00:00 UTC;1.21;0.12584;16.3;20.2;25.4;13.8;3.312274157
2014-08-17 00:00:00 UTC;1.17;0.12168;13.6;17;23.2;2.4;2.863018735
2014-08-18 00:00:00 UTC;1.19;0.12376;9.1;16;24;1.8;2.70527877
2014-08-19 00:00:00 UTC;1.2;0.1248;11.6;15.9;22.2;0.6;2.664680356
2014-08-20 00:00:00 UTC;1.21;0.12584;13.1;14.8;19.7;0.9;2.497954
2014-08-21 00:00:00 UTC;1.17;0.12168;10;15.9;24.1;0.4;2.608552983
2014-08-22 00:00:00 UTC;1.16;0.12064;9.7;18.4;26.3;0;2.888793363
2014-08-23 00:00:00 UTC;1.11;0.11544;9.9;17.7;25.1;0.6;2.771317091
2014-08-24 00:00:00 UTC;1.08;0.11232;9;13.8;18.3;4.6;2.269289092
2014-08-25 00:00:00 UTC;1.03;0.10712;4.4;11.6;17.7;0;1.980719188
2014-08-26 00:00:00 UTC;1.03;0.10712;3;10.6;17.4;0;1.83964
2014-08-27 00:00:00 UTC;1;0.104;11.8;13.8;17.5;18.4;2.19063206
2014-08-28 00:00:00 UTC;1.02;0.10608;7.6;12.7;16.5;1.3;2.037499208
2014-08-29 00:00:00 UTC;1.04;0.10816;11.7;13.6;15.4;4.1;2.11474636
2014-08-30 00:00:00 UTC;1.09;0.11336;11.6;12.9;14.5;10.8;2.009682314
2014-08-31 00:00:00 UTC;1.25;0.13;9.5;11.2;14.3;2.6;1.795666218
2014-09-01 00:00:00 UTC;1.36;0.14144;3.3;8.6;12.5;0;1.487963232
2014-09-02 00:00:00 UTC;1.48;0.15392;0;7.5;13.3;0;1.349620796
2014-09-03 00:00:00 UTC;1.58;0.16432;3.3;8.6;11.3;4.4;1.448752373
2014-09-04 00:00:00 UTC;1.68;0.17472;9.6;11;15.3;6.8;1.681252954
2014-09-05 00:00:00 UTC;1.74;0.18096;3.9;9.9;15.5;0;1.544047894
2014-09-06 00:00:00 UTC;1.83;0.19032;8.2;11.3;13.1;2.1;1.665430018
2014-09-07 00:00:00 UTC;1.86;0.19344;3.9;6.8;11.7;0;1.188467215
2014-09-08 00:00:00 UTC;1.87;0.19448;0.7;5.5;11.2;0;1.042226967
2014-09-09 00:00:00 UTC;1.9;0.1976;5.5;9.2;13.9;1;1.388768369
2014-09-10 00:00:00 UTC;1.89;0.19656;0.6;7.5;16.4;0;1.204258914
2014-09-11 00:00:00 UTC;1.87;0.19448;5.8;11.7;18.2;0;1.584506029
2014-09-12 00:00:00 UTC;1.85;0.1924;7.8;14.4;21.9;0;1.812362941
2014-09-13 00:00:00 UTC;1.88;0.19552;10.7;14.1;20.9;5.6;1.756469239
2014-09-14 00:00:00 UTC;1.85;0.1924;0.9;6.1;13.8;0.8;1.00459472
2014-09-15 00:00:00 UTC;1.85;0.1924;-3.7;4.1;12.5;0.1;0.810338193
2014-09-16 00:00:00 UTC;1.89;0.19656;1.1;3.3;6.5;2.3;0.727035426
2014-09-17 00:00:00 UTC;1.89;0.19656;0.9;2.8;5.7;2.6;0.671922993
2014-09-18 00:00:00 UTC;1.93;0.20072;0.4;2.8;5.5;0;0.660634247
2014-09-19 00:00:00 UTC;1.9;0.1976;3.7;7.4;12.4;0.7;1.032341114
2014-09-20 00:00:00 UTC;1.9;0.1976;6.9;10;13;8.6;1.227215024
2014-09-21 00:00:00 UTC;1.99;0.20696;6;9.9;15.8;0.5;1.19766592
2014-09-22 00:00:00 UTC;2;0.208;5.2;11.2;18.7;0;1.279015984
2014-09-23 00:00:00 UTC;2.03;0.21112;5.2;11.3;19.3;0;1.263720388
2014-09-24 00:00:00 UTC;2;0.208;1.2;9.2;19;0;1.080797822
2014-09-25 00:00:00 UTC;2.01;0.20904;2.5;10.7;18.4;0;1.172838519
2014-09-26 00:00:00 UTC;1.95;0.2028;5.3;9.1;12.4;0;1.033544803
2014-09-27 00:00:00 UTC;1.96;0.20384;6;8.5;11.5;0;0.970742945
2014-09-28 00:00:00 UTC;1.94;0.20176;5.6;9.6;15.4;1.3;1.029607678
2014-09-29 00:00:00 UTC;1.95;0.2028;4.6;7.2;10.9;7.4;0.843557898
2014-09-30 00:00:00 UTC;2.03;0.21112;2.8;5.5;8.4;4.1;0.711652205
2014-10-01 00:00:00 UTC;2.15;0.2236;6.1;7.6;8.7;12.1;0.836872672
2014-10-02 00:00:00 UTC;2.48;0.25792;0.3;2.1;6.1;4.9;0.46200226
2014-10-03 00:00:00 UTC;3.08;0.32032;0.2;1.3;2.6;8.9;0.401522134
2014-10-04 00:00:00 UTC;3.69;0.38376;0.9;3.4;6.8;1.6;0.524224673
2014-10-05 00:00:00 UTC;4.48;0.46592;-0.1;2.7;6.5;1.6;0.470418055
2014-10-06 00:00:00 UTC;4.91;0.51064;0.5;2.7;4.6;0;0.460388852
2014-10-07 00:00:00 UTC;4.7;0.4888;-0.4;1.2;2.7;0.4;0.362703921
2014-10-08 00:00:00 UTC;4.62;0.48048;2.7;3.5;4;0.9;0.486397855
2014-10-09 00:00:00 UTC;4.23;0.43992;0.7;2;3.2;0;0.391713635
2014-10-10 00:00:00 UTC;3.95;0.4108;-0.2;1.9;5.7;3.8;0.377488378
2014-10-11 00:00:00 UTC;3.77;0.39208;-5.1;-2.6;-0.2;0;0.128332233
2014-10-12 00:00:00 UTC;3.6;0.3744;-2.9;-2.1;-0.2;0;0.151523163
2014-10-13 00:00:00 UTC;3.43;0.35672;-2.8;-1.3;0.6;1;0.188854014
2014-10-14 00:00:00 UTC;3.31;0.34424;-1.5;-0.5;1;0;0.224319983
2014-10-15 00:00:00 UTC;3.23;0.33592;-1.3;-0.6;0.5;0.5;0.21415451
2014-10-16 00:00:00 UTC;3.15;0.3276;-5.2;-2.4;-1.3;0;0.1235253
2014-10-17 00:00:00 UTC;2.99;0.31096;-9.5;-5.9;-1.2;0;0
2014-10-18 00:00:00 UTC;2.91;0.30264;-4.9;-4.1;-2.7;10.4;0.04071099
2014-10-19 00:00:00 UTC;3.04;0.31616;-6.9;-5.8;-4.7;7.1;0
2014-10-20 00:00:00 UTC;2.92;0.30368;-13.7;-9.4;-6.9;1.9;0
2014-10-21 00:00:00 UTC;2.88;0.29952;-17.9;-12.7;-7;0.2;0
2014-10-22 00:00:00 UTC;2.8;0.2912;-14.1;-10.5;-8.1;12.2;0
2014-10-23 00:00:00 UTC;2.65;0.2756;-9.4;-8.5;-7.6;3.4;0
2014-10-24 00:00:00 UTC;2.62;0.27248;-9.7;-9;-8.4;1.8;0
2014-10-25 00:00:00 UTC;2.62;0.27248;-11.8;-9.3;-8;0;0
2014-10-26 00:00:00 UTC;2.51;0.26104;-15.9;-11.9;-7.2;0;0
2014-10-27 00:00:00 UTC;2.51;0.26104;-13.1;-8.1;-3.9;0;0
2014-10-28 00:00:00 UTC;2.51;0.26104;-5;-1.7;0.5;0.3;0.115137861
2014-10-29 00:00:00 UTC;2.51;0.26104;0.5;2.6;4.1;1.8;0.25806278
2014-10-30 00:00:00 UTC;2.48;0.25792;2.1;3.7;7.2;0.5;0.28744637
2014-10-31 00:00:00 UTC;2.55;0.2652;-0.4;1.4;4.2;0;0.205714782
2014-11-01 00:00:00 UTC;2.6;0.2704;-1.9;-0.3;1.9;0;0.146945987
2014-11-02 00:00:00 UTC;2.77;0.28808;-7.6;-3.6;-0.8;0;0.042568979
2014-11-03 00:00:00 UTC;2.77;0.28808;-14;-7.6;-3.4;0;0
2014-11-04 00:00:00 UTC;2.78;0.28912;-4.2;-2.2;0.2;0.2;0.080490939
2014-11-05 00:00:00 UTC;2.74;0.28496;-0.9;0.1;1.2;0;0.142524207
2014-11-06 00:00:00 UTC;2.7;0.2808;-2.5;-0.1;1.6;0.4;0.133105855
2014-11-07 00:00:00 UTC;2.7;0.2808;-15;-9.6;-2.5;0;0
2014-11-08 00:00:00 UTC;2.56;0.26624;-18.3;-14;-9.3;0;0
2014-11-09 00:00:00 UTC;2.49;0.25896;-12.4;-7.4;-4;5.3;0
2014-11-10 00:00:00 UTC;2.34;0.24336;-4;-1.2;0.4;3.5;0.09208422
2014-11-11 00:00:00 UTC;2.24;0.23296;-1.2;-0.2;0.3;0.3;0.113031483
2014-11-12 00:00:00 UTC;2.18;0.22672;-0.3;0.7;1.6;0;0.130433623
2014-11-13 00:00:00 UTC;2.12;0.22048;-2.8;0.4;1.4;1;0.120081075
2014-11-14 00:00:00 UTC;2.05;0.2132;-6.2;-5.1;-2.8;0;0
2014-11-15 00:00:00 UTC;2;0.208;-11.6;-8.5;-6.2;0;0
2014-11-16 00:00:00 UTC;1.93;0.20072;-10.5;-8.4;-7.2;0.4;0
2014-11-17 00:00:00 UTC;1.87;0.19448;-10.9;-9.5;-7.6;0;0
2014-11-18 00:00:00 UTC;1.81;0.18824;-9.5;-6.9;-4.3;0;0
2014-11-19 00:00:00 UTC;1.78;0.18512;-5.9;-4.5;-3.8;0;0.009381298
2014-11-20 00:00:00 UTC;1.72;0.17888;-6.1;-2.8;0.9;0;0.040148448
2014-11-21 00:00:00 UTC;1.69;0.17576;-1.4;-0.3;0.6;0;0.083446009
2014-11-22 00:00:00 UTC;1.65;0.1716;-5.1;-3.6;-1.4;0.4;0.024189173
2014-11-23 00:00:00 UTC;1.59;0.16536;-22.4;-13.5;-4.8;1;0
2014-11-24 00:00:00 UTC;1.54;0.16016;-26.3;-20.1;-13.1;0;0
